order_id,user_id,order_at,total_order_amount,master_item_count,subledger_item_count,order_reconciliation,order_item_count_recon,order_status_recon
113062,90515,2021-10-05 10:21:12.000000,58.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5584,4415,2025-11-21 08:29:03.000000,26.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23823,19032,2026-03-17 08:47:59.000000,26.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42357,33796,2026-05-11 19:37:29.000000,400.65,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
47685,38081,2026-03-04 09:16:40.000000,27.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12419,9897,2026-04-09 05:25:57.000000,82.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69792,55812,2026-01-31 21:42:27.000000,375.0,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56235,44932,2025-07-07 20:53:20.000000,27.7,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23529,18785,2025-05-11 20:13:09.000000,127.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13246,10513,2024-05-27 19:37:29.000000,28.82,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69537,55616,2026-03-18 10:32:56.000000,64.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
59283,47377,2025-06-17 20:54:25.000000,218.95,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
122337,97953,2021-07-07 01:55:13.000000,156.51,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
51748,41331,2026-04-18 10:58:24.000000,182.41,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60832,48574,2026-04-26 18:16:19.000000,29.41,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61097,48790,2024-02-17 01:20:18.000000,127.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22467,17933,2023-07-28 09:15:51.000000,168.94,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95925,76899,2024-11-30 05:49:43.000000,142.94,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87692,70173,2023-07-16 13:50:04.000000,71.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
25603,20439,2023-02-22 16:07:41.000000,29.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53672,42861,2023-10-05 11:47:51.000000,63.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
10584,8428,2022-04-12 17:17:07.000000,70.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
28534,22808,2023-05-14 11:44:08.000000,30.2,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21007,16795,2025-06-15 05:47:20.000000,100.4,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97912,78497,2025-04-26 08:13:45.000000,31.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78522,62761,2020-06-17 20:44:34.000000,31.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68393,54738,2026-04-05 18:13:40.000000,122.98,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103636,83095,2025-01-23 13:03:18.000000,206.07,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5165,4093,2024-01-14 12:54:49.000000,86.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61013,48722,2022-01-29 10:19:55.000000,164.81,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
55304,44180,2025-03-05 05:10:04.000000,33.6,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63907,51068,2026-05-04 14:05:23.000000,70.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120657,96578,2024-01-31 22:56:36.000000,74.31,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
104834,84029,2022-04-01 20:41:54.000000,34.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
107089,85820,2022-08-02 16:54:37.000000,34.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
21181,16941,2023-05-04 10:20:02.000000,34.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
41211,32884,2025-08-28 09:13:22.000000,34.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
71622,57278,2025-08-16 01:10:12.000000,287.97,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83586,66896,2020-10-16 17:01:34.000000,35.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103042,82624,2022-08-06 22:30:09.000000,80.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113633,90967,2024-09-30 15:56:22.000000,173.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
1838,1476,2024-05-15 20:32:12.000000,36.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46405,37070,2024-08-04 16:42:22.000000,36.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2082,1661,2024-11-01 09:28:09.000000,143.46,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
122469,98063,2020-12-14 23:11:15.000000,382.73,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
60169,48047,2025-03-22 08:54:36.000000,75.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69671,55717,2022-06-02 05:04:53.000000,38.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
97997,78568,2025-07-21 17:19:48.000000,282.49,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103340,82868,2024-02-15 11:02:37.000000,38.19,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13584,10798,2026-04-29 17:01:24.000000,80.42,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110355,88391,2022-04-01 03:07:25.000000,116.63,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108202,86673,2026-05-21 22:14:33.000000,213.97,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
5294,4182,2026-03-14 07:02:41.000000,98.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
53369,42613,2024-06-14 22:39:58.000000,122.8,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39013,31173,2025-01-12 19:40:20.000000,39.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74179,59319,2022-12-13 01:34:25.000000,39.88,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
46068,36799,2022-09-05 02:15:28.000000,39.88,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109845,87999,2024-11-23 07:16:59.000000,39.88,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
61645,49240,2024-09-08 11:49:05.000000,39.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76884,61479,2022-03-22 02:19:35.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
88273,70619,2026-01-29 23:23:55.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
22256,17756,2025-11-30 21:14:01.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
39200,31313,2025-03-12 08:03:45.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58464,46717,2022-09-11 12:34:32.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
87780,70254,2026-04-26 21:09:58.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123996,99288,2026-01-13 13:22:28.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
16210,12924,2025-12-29 17:35:35.000000,39.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
17412,13866,2020-03-19 15:20:13.000000,81.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116554,93303,2024-10-17 02:51:34.000000,40.28,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83558,66879,2023-10-14 19:21:43.000000,40.49,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45572,36382,2024-03-08 23:36:01.000000,149.9,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70533,56406,2026-04-02 06:41:02.000000,332.43,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
45210,36079,2023-09-15 09:56:26.000000,42.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
40705,32490,2023-12-27 12:49:17.000000,42.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
101967,81745,2021-05-18 16:59:09.000000,42.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
11374,9042,2024-06-28 01:02:54.000000,263.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73693,58942,2024-06-28 19:24:29.000000,44.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
42324,33768,2020-01-04 22:19:15.000000,44.51,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79888,63850,2022-08-31 19:16:24.000000,44.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
106313,85214,2025-10-02 23:18:31.000000,45.08,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
98345,78853,2021-11-30 03:44:20.000000,45.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63259,50556,2024-04-17 15:38:51.000000,46.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
43059,34359,2026-06-04 15:21:25.000000,46.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
76173,60910,2025-05-13 00:26:04.000000,46.88,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54228,43311,2023-01-04 08:34:36.000000,47.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
50109,40024,2024-09-02 12:00:07.000000,48.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
113857,91149,2026-06-16 02:25:39.203007,258.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68904,55119,2023-07-28 18:44:07.000000,149.49,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
81318,65054,2025-06-10 18:26:29.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
67547,54035,2026-04-16 00:42:14.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36516,29141,2024-10-09 06:17:04.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52297,41756,2023-06-01 11:44:12.000000,49.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85540,68456,2025-10-12 22:21:59.000000,263.95,4,4,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
25088,20038,2024-04-07 23:28:42.000000,103.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
27825,22243,2026-06-13 13:32:30.000000,49.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
15324,12222,2025-09-23 01:36:11.000000,144.93,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80245,64149,2024-06-05 21:26:24.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
92730,74284,2025-08-25 22:26:15.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26305,21013,2025-01-19 09:48:33.000000,308.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
63548,50789,2025-04-11 21:17:25.000000,49.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
24239,19367,2025-03-10 02:44:35.000000,50.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
91796,73503,2024-05-29 09:40:14.000000,252.0,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74938,59914,2024-08-15 00:24:09.000000,50.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
73106,58474,2026-05-07 12:07:42.000000,53.02,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
54777,43756,2024-12-29 17:53:12.000000,108.72,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120552,96496,2022-08-12 06:29:26.000000,53.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
47271,37771,2025-10-19 06:47:10.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
12078,9615,2024-03-01 18:40:58.000000,253.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78768,62951,2024-01-08 23:45:05.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85933,68800,2025-07-20 04:37:39.000000,143.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
95492,76539,2022-03-03 15:47:24.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109992,88104,2025-06-10 16:09:35.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120178,96204,2025-07-29 08:14:36.000000,54.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
102112,81856,2023-10-04 06:04:50.000000,128.92,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
15845,12635,2021-02-20 21:01:28.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
56589,45207,2026-01-20 04:07:02.000000,401.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
103037,82620,2021-05-01 05:41:48.000000,110.0,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
109367,87625,2025-05-04 02:45:36.000000,55.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
31095,24839,2024-09-06 03:39:12.000000,57.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2827,2243,2025-04-18 10:08:33.000000,57.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
123967,99268,2026-02-09 11:45:08.000000,57.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
110206,88276,2023-04-09 11:02:51.000000,58.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
70373,56281,2022-08-26 22:53:25.000000,147.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68991,55196,2021-11-26 14:28:58.000000,59.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
84799,67842,2023-01-23 20:26:22.000000,59.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
34573,27597,2024-11-14 21:22:15.000000,120.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115086,92145,2026-04-24 00:47:09.000000,140.84,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38631,30845,2025-07-15 17:49:41.000000,62.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
99381,79688,2026-02-06 07:57:08.000000,133.94,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
120071,96117,2019-09-20 10:26:29.000000,63.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
112419,90012,2026-05-31 10:56:51.000000,64.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83465,66800,2021-03-25 17:28:31.000000,65.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
35344,28218,2025-05-29 03:40:05.000000,66.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
13470,10704,2026-06-15 19:16:59.000000,68.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
8711,6956,2022-05-16 08:15:18.000000,68.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
100610,80673,2026-03-13 04:59:51.000000,69.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
108814,87153,2026-04-25 01:26:26.000000,69.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
3309,2630,2025-12-06 22:08:24.000000,69.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
7375,5898,2025-12-14 16:34:36.000000,69.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
20265,16205,2025-10-28 06:45:21.000000,75.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
111502,89311,2025-03-21 03:13:10.000000,78.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
68060,54467,2022-08-10 17:37:30.000000,337.99,3,3,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
65130,52030,2025-04-28 08:59:16.000000,199.81,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58741,46934,2025-08-18 23:08:36.000000,79.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62757,50149,2025-07-26 21:37:52.000000,81.38,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
57833,46226,2021-08-26 16:03:23.000000,88.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
80739,64590,2024-04-16 14:48:07.000000,89.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
66895,53493,2025-09-29 01:28:51.000000,89.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
115623,92560,2024-02-02 22:07:16.000000,89.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
85989,68848,2023-12-18 04:43:19.000000,89.5,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
14380,11475,2023-08-31 23:24:57.000000,89.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52822,42153,2024-07-21 05:03:51.000000,90.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
32230,25731,2022-08-22 02:14:02.000000,90.68,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
35130,28055,2026-04-05 02:37:21.000000,92.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
58156,46473,2023-05-19 17:33:53.000000,97.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
26340,21046,2025-12-06 14:03:38.000000,97.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
83116,66513,2026-06-13 05:33:22.059506,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
78916,63064,2025-03-13 17:24:29.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
67136,53695,2023-07-04 19:22:29.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
84654,67728,2023-02-19 12:16:56.000000,98.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
7192,5746,2024-03-26 06:34:37.000000,296.02,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
77832,62227,2024-07-03 03:51:58.000000,98.85,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
49242,39285,2025-08-03 09:55:33.000000,98.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
117564,94137,2026-05-31 21:00:26.000000,99.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79343,63420,2023-11-25 10:55:09.000000,105.56,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
88939,71177,2024-08-06 23:51:52.000000,108.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
74709,59741,2025-09-15 06:50:24.000000,109.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
34178,27271,2024-02-18 01:05:48.000000,115.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
23557,18808,2020-03-16 05:23:31.000000,299.95,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
62602,50025,2022-04-07 16:12:25.000000,119.95,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
52577,41955,2024-08-28 13:58:45.000000,124.99,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
79684,63679,2025-09-08 02:58:39.000000,126.63,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
69604,55661,2022-06-23 20:10:03.000000,132.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
38861,31050,2026-05-26 23:53:57.000000,140.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
100537,80616,2026-06-16 07:30:12.749990,140.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
116924,93619,2025-11-11 03:14:01.000000,148.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
104464,83715,2026-04-12 05:42:19.000000,297.5,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
2601,2076,2026-06-12 21:13:48.000000,169.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
567,471,2021-12-04 08:35:14.000000,170.98,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
36768,29349,2024-04-13 06:24:51.000000,171.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
118665,94994,2025-12-27 01:59:35.000000,176.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
40379,32236,2026-05-15 17:08:08.000000,209.0,1,1,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
82077,65679,2026-05-26 23:28:18.000000,652.99,2,2,RECONCILIATION SUCCESSFUL,INTEGRITY VERIFIED,INTEGRITY VERIFIED
