order_id,user_id,created_at,shipped_at,gross_revenue,order_status,recognized_revenue,total_item_count,data_integrity_status,cutoff_status
-3315,84937,2026-01-07 09:25:00.000000,2026-01-09 01:25:00.000000,291.0,complete,291.0,3,MATCHED,NORMAL
-3323,28072,2026-01-08 12:58:00.000000,2026-01-10 11:58:00.000000,203.0,"complete,shipped",203.0,3,MATCHED,NORMAL
-3333,88991,2026-01-09 12:32:00.000000,2026-01-10 18:32:00.000000,103.0,complete,103.0,2,MATCHED,NORMAL
-3354,74150,2026-01-10 16:27:00.000000,2026-01-12 12:27:00.000000,269.0,complete,269.0,3,MATCHED,NORMAL
-3358,95892,2026-01-10 14:21:00.000000,2026-01-13 17:00:00.000000,196.0,complete,196.0,1,MATCHED,NORMAL
-3361,41201,2026-01-11 15:15:00.000000,2026-01-13 00:15:00.000000,159.0,complete,159.0,2,MATCHED,NORMAL
-3371,89173,2026-01-11 11:14:00.000000,2026-01-14 16:00:00.000000,320.0,complete,320.0,2,MATCHED,NORMAL
-3434,63052,2026-01-15 11:42:00.000000,2026-01-16 16:42:00.000000,101.0,complete,101.0,1,MATCHED,NORMAL
-3450,77484,2026-01-16 11:44:00.000000,2026-01-18 03:44:00.000000,189.0,complete,189.0,3,MATCHED,NORMAL
-3466,87173,2026-01-18 14:28:00.000000,2026-01-19 15:28:00.000000,101.0,complete,101.0,2,MATCHED,NORMAL
-3480,16366,2026-01-18 16:47:00.000000,2026-01-19 20:47:00.000000,25.0,complete,25.0,1,MATCHED,NORMAL
-3490,36082,2026-01-19 13:08:00.000000,2026-01-23 00:00:00.000000,318.0,complete,318.0,2,MATCHED,NORMAL
-3493,46658,2026-01-19 17:52:00.000000,2026-01-21 11:52:00.000000,42.0,complete,42.0,1,MATCHED,NORMAL
-3496,24234,2026-01-20 15:50:00.000000,2026-01-25 16:00:00.000000,263.0,complete,263.0,2,MATCHED,NORMAL
-3500,26102,2026-01-20 13:49:00.000000,2026-01-21 18:49:00.000000,177.0,"complete,shipped",177.0,3,MATCHED,NORMAL
-3516,80404,2026-01-21 14:29:00.000000,2026-01-22 16:29:00.000000,97.0,"complete,returned",97.0,2,MATCHED,NORMAL
-3524,21506,2026-01-21 09:37:00.000000,2026-01-25 12:00:00.000000,20.0,complete,20.0,1,MATCHED,NORMAL
-3566,50517,2026-01-24 16:27:00.000000,2026-01-26 12:27:00.000000,317.0,complete,317.0,2,MATCHED,NORMAL
-3569,22607,2026-01-24 14:27:00.000000,2026-01-27 15:00:00.000000,337.0,complete,337.0,2,MATCHED,NORMAL
-3606,56143,2026-01-27 11:01:00.000000,2026-01-28 21:01:00.000000,292.0,"complete,returned",292.0,3,MATCHED,NORMAL
-3614,28926,2026-01-27 11:49:00.000000,2026-01-31 00:00:00.000000,149.0,complete,149.0,2,MATCHED,NORMAL
-3639,99667,2026-01-29 17:13:00.000000,2026-01-30 19:13:00.000000,199.0,complete,199.0,1,MATCHED,NORMAL
-3644,30057,2026-01-29 10:23:00.000000,2026-01-30 12:23:00.000000,32.0,complete,32.0,1,MATCHED,NORMAL
-3650,8501,2026-01-30 13:19:00.000000,2026-01-31 23:19:00.000000,96.0,complete,96.0,1,MATCHED,NORMAL
-3659,63371,2026-01-30 10:44:00.000000,2026-01-31 22:44:00.000000,259.0,complete,259.0,3,MATCHED,NORMAL
-3662,60982,2026-01-31 13:43:00.000000,2026-02-02 01:43:00.000000,61.0,returned,61.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-3667,76167,2026-01-31 17:30:00.000000,2026-02-02 17:30:00.000000,169.0,complete,169.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-3687,216,2026-02-01 14:43:00.000000,2026-02-03 10:43:00.000000,200.0,"complete,returned",200.0,3,MATCHED,NORMAL
-3691,85586,2026-02-02 10:25:00.000000,2026-02-03 20:25:00.000000,258.0,"complete,shipped",258.0,3,MATCHED,NORMAL
-3729,28688,2026-02-04 15:56:00.000000,2026-02-06 00:56:00.000000,194.0,complete,194.0,2,MATCHED,NORMAL
-3739,74115,2026-02-05 13:11:00.000000,2026-02-07 08:11:00.000000,230.0,complete,230.0,2,MATCHED,NORMAL
-3753,99796,2026-02-06 10:54:00.000000,2026-02-10 00:00:00.000000,332.0,complete,332.0,2,MATCHED,NORMAL
-3759,56442,2026-02-06 16:04:00.000000,2026-02-07 21:04:00.000000,293.0,complete,293.0,3,MATCHED,NORMAL
-3773,8734,2026-02-07 12:31:00.000000,2026-02-10 14:00:00.000000,434.0,complete,434.0,3,MATCHED,NORMAL
-3777,11993,2026-02-07 13:01:00.000000,2026-02-10 21:00:00.000000,326.0,complete,326.0,2,MATCHED,NORMAL
-3790,43751,2026-02-08 09:10:00.000000,2026-02-12 01:00:00.000000,102.0,complete,102.0,1,MATCHED,NORMAL
-3846,55344,2026-02-12 17:17:00.000000,2026-02-13 19:17:00.000000,365.0,complete,365.0,3,MATCHED,NORMAL
-3865,91422,2026-02-13 11:10:00.000000,2026-02-15 11:10:00.000000,289.0,returned,289.0,3,MATCHED,NORMAL
-3869,99669,2026-02-13 15:48:00.000000,2026-02-16 15:00:00.000000,394.0,complete,394.0,3,MATCHED,NORMAL
-3897,30546,2026-02-15 09:42:00.000000,2026-02-16 21:42:00.000000,250.0,complete,250.0,3,MATCHED,NORMAL
-3923,2284,2026-02-17 15:14:00.000000,2026-02-18 21:14:00.000000,172.0,complete,172.0,1,MATCHED,NORMAL
-3926,77647,2026-02-17 13:51:00.000000,2026-02-18 21:51:00.000000,305.0,"complete,returned",305.0,3,MATCHED,NORMAL
-3927,87929,2026-02-17 12:07:00.000000,2026-02-18 15:07:00.000000,271.0,"complete,shipped",271.0,3,MATCHED,NORMAL
-3928,58353,2026-02-17 13:36:00.000000,2026-02-18 14:36:00.000000,281.0,"complete,shipped",281.0,3,MATCHED,NORMAL
-3936,49358,2026-02-18 14:53:00.000000,2026-02-19 14:53:00.000000,132.0,complete,132.0,1,MATCHED,NORMAL
-3952,86944,2026-02-19 14:58:00.000000,2026-02-20 19:58:00.000000,48.0,shipped,48.0,1,MATCHED,NORMAL
-3955,80254,2026-02-19 12:51:00.000000,2026-02-20 18:51:00.000000,163.0,shipped,163.0,1,MATCHED,NORMAL
-3964,56143,2026-02-20 14:36:00.000000,2026-02-24 22:00:00.000000,165.0,complete,165.0,1,MATCHED,NORMAL
-3966,70260,2026-02-20 11:07:00.000000,2026-02-21 21:07:00.000000,208.0,complete,208.0,2,MATCHED,NORMAL
-3969,92063,2026-02-20 17:15:00.000000,2026-02-21 18:15:00.000000,385.0,complete,385.0,3,MATCHED,NORMAL
-3984,4267,2026-02-21 09:14:00.000000,2026-02-22 10:14:00.000000,314.0,"complete,returned",314.0,2,MATCHED,NORMAL
-3996,47133,2026-02-22 15:34:00.000000,2026-02-24 12:34:00.000000,226.0,complete,226.0,3,MATCHED,NORMAL
-4024,27692,2026-02-24 15:49:00.000000,2026-02-26 15:49:00.000000,51.0,shipped,51.0,1,MATCHED,NORMAL
-4034,11818,2026-02-24 10:41:00.000000,2026-02-26 09:41:00.000000,132.0,complete,132.0,1,MATCHED,NORMAL
-4036,41676,2026-02-25 13:09:00.000000,2026-02-27 13:09:00.000000,279.0,returned,279.0,3,MATCHED,NORMAL
-4057,13731,2026-02-26 10:30:00.000000,2026-02-28 05:30:00.000000,301.0,complete,301.0,2,MATCHED,NORMAL
-4071,3398,2026-02-27 12:22:00.000000,2026-02-28 16:22:00.000000,190.0,"complete,returned",190.0,2,MATCHED,NORMAL
-4080,78524,2026-02-27 15:29:00.000000,2026-02-28 22:29:00.000000,530.0,"complete,returned",530.0,3,MATCHED,NORMAL
-4113,10513,2026-03-02 12:41:00.000000,2026-03-08 13:00:00.000000,315.0,complete,315.0,2,MATCHED,NORMAL
-4137,66489,2026-03-03 15:43:00.000000,2026-03-06 18:00:00.000000,106.0,complete,106.0,1,MATCHED,NORMAL
-4141,11697,2026-03-04 15:04:00.000000,2026-03-06 07:04:00.000000,111.0,"complete,shipped",111.0,2,MATCHED,NORMAL
-4182,99752,2026-03-06 14:48:00.000000,2026-03-09 21:00:00.000000,81.0,complete,81.0,1,MATCHED,NORMAL
-4193,48271,2026-03-07 17:06:00.000000,2026-03-08 23:06:00.000000,161.0,shipped,161.0,1,MATCHED,NORMAL
-4196,5250,2026-03-07 13:44:00.000000,2026-03-09 05:44:00.000000,177.0,returned,177.0,2,MATCHED,NORMAL
-4228,70677,2026-03-09 10:51:00.000000,2026-03-10 14:51:00.000000,80.0,complete,80.0,1,MATCHED,NORMAL
-4239,76181,2026-03-10 17:46:00.000000,2026-03-12 12:46:00.000000,283.0,returned,283.0,2,MATCHED,NORMAL
-4335,58483,2026-03-16 09:40:00.000000,2026-03-18 08:40:00.000000,496.0,"complete,shipped",496.0,3,MATCHED,NORMAL
-4343,11765,2026-03-17 16:12:00.000000,2026-03-18 19:12:00.000000,327.0,"complete,shipped",327.0,3,MATCHED,NORMAL
-4387,15209,2026-03-20 12:58:00.000000,2026-03-22 10:58:00.000000,191.0,"complete,returned",191.0,2,MATCHED,NORMAL
-4401,44455,2026-03-21 16:03:00.000000,2026-03-23 06:03:00.000000,196.0,complete,196.0,1,MATCHED,NORMAL
-4430,68677,2026-03-23 12:30:00.000000,2026-03-24 15:30:00.000000,129.0,complete,129.0,2,MATCHED,NORMAL
-4431,72076,2026-03-23 12:27:00.000000,2026-03-25 03:27:00.000000,355.0,"complete,returned",355.0,3,MATCHED,NORMAL
-4432,40239,2026-03-23 11:45:00.000000,2026-03-25 06:45:00.000000,76.0,returned,76.0,2,MATCHED,NORMAL
-4440,96585,2026-03-23 15:26:00.000000,2026-03-25 00:26:00.000000,230.0,complete,230.0,3,MATCHED,NORMAL
-4468,26627,2026-03-25 16:29:00.000000,2026-03-26 18:29:00.000000,217.0,complete,217.0,2,MATCHED,NORMAL
-4472,49470,2026-03-26 09:25:00.000000,2026-03-29 19:00:00.000000,291.0,complete,291.0,3,MATCHED,NORMAL
-4501,71735,2026-03-28 14:19:00.000000,2026-03-29 21:19:00.000000,466.0,"complete,shipped",466.0,3,MATCHED,NORMAL
-4549,99796,2026-03-31 11:38:00.000000,2026-04-03 16:00:00.000000,28.0,complete,28.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-4565,49123,2026-04-01 16:10:00.000000,2026-04-03 03:10:00.000000,175.0,complete,175.0,1,MATCHED,NORMAL
-4588,42036,2026-04-02 17:37:00.000000,2026-04-04 14:37:00.000000,224.0,"complete,returned",224.0,2,MATCHED,NORMAL
-4591,95796,2026-04-03 10:51:00.000000,2026-04-04 16:51:00.000000,305.0,"complete,shipped",305.0,3,MATCHED,NORMAL
-4622,53352,2026-04-05 10:12:00.000000,2026-04-07 03:12:00.000000,264.0,"complete,shipped",264.0,2,MATCHED,NORMAL
-4642,3173,2026-04-06 09:08:00.000000,2026-04-07 18:08:00.000000,226.0,complete,226.0,3,MATCHED,NORMAL
-4646,78854,2026-04-06 11:47:00.000000,2026-04-07 22:47:00.000000,129.0,complete,129.0,2,MATCHED,NORMAL
-4716,69649,2026-04-11 16:49:00.000000,2026-04-13 13:49:00.000000,226.0,complete,226.0,3,MATCHED,NORMAL
-4724,4627,2026-04-11 15:02:00.000000,2026-04-13 06:02:00.000000,259.0,complete,259.0,3,MATCHED,NORMAL
-4738,16065,2026-04-12 17:19:00.000000,2026-04-14 10:19:00.000000,41.0,complete,41.0,1,MATCHED,NORMAL
-4743,65838,2026-04-13 12:15:00.000000,2026-04-15 10:15:00.000000,100.0,complete,100.0,1,MATCHED,NORMAL
-4750,65320,2026-04-13 09:36:00.000000,2026-04-16 15:00:00.000000,162.0,complete,162.0,1,MATCHED,NORMAL
-4786,70176,2026-04-16 13:52:00.000000,2026-04-17 15:52:00.000000,257.0,complete,257.0,3,MATCHED,NORMAL
-4793,25300,2026-04-16 14:35:00.000000,2026-04-17 21:35:00.000000,261.0,"complete,returned",261.0,2,MATCHED,NORMAL
-4829,81402,2026-04-18 12:32:00.000000,2026-04-19 13:32:00.000000,129.0,complete,129.0,1,MATCHED,NORMAL
-4846,93997,2026-04-20 10:42:00.000000,2026-04-22 09:42:00.000000,168.0,"complete,returned",168.0,2,MATCHED,NORMAL
-4851,99203,2026-04-20 10:32:00.000000,2026-04-22 01:32:00.000000,88.0,complete,88.0,1,MATCHED,NORMAL
-4855,18996,2026-04-20 12:40:00.000000,2026-04-22 12:40:00.000000,302.0,complete,302.0,3,MATCHED,NORMAL
-4903,94368,2026-04-23 11:39:00.000000,2026-04-25 04:39:00.000000,35.0,complete,35.0,1,MATCHED,NORMAL
-4916,59973,2026-04-24 17:22:00.000000,2026-04-25 23:22:00.000000,178.0,complete,178.0,1,MATCHED,NORMAL
-4924,59886,2026-04-25 13:40:00.000000,2026-04-29 00:00:00.000000,159.0,complete,159.0,1,MATCHED,NORMAL
-4944,86908,2026-04-26 17:31:00.000000,2026-05-01 05:00:00.000000,337.0,complete,337.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-4951,39414,2026-04-27 14:41:00.000000,2026-04-28 21:41:00.000000,100.0,complete,100.0,1,MATCHED,NORMAL
-5017,8308,2026-05-01 11:26:00.000000,2026-05-02 12:26:00.000000,357.0,complete,357.0,2,MATCHED,NORMAL
-5022,44266,2026-05-01 14:46:00.000000,2026-05-02 21:46:00.000000,300.0,"complete,returned",300.0,2,MATCHED,NORMAL
-5047,38159,2026-05-03 16:53:00.000000,2026-05-05 03:53:00.000000,56.0,complete,56.0,1,MATCHED,NORMAL
-5064,6639,2026-05-04 17:48:00.000000,2026-05-06 04:48:00.000000,328.0,"complete,shipped",328.0,2,MATCHED,NORMAL
-5075,1416,2026-05-05 13:17:00.000000,2026-05-06 15:17:00.000000,320.0,"complete,shipped",320.0,3,MATCHED,NORMAL
-5091,6157,2026-05-06 15:23:00.000000,2026-05-08 13:23:00.000000,350.0,"complete,returned",350.0,2,MATCHED,NORMAL
-5098,95000,2026-05-06 13:47:00.000000,2026-05-08 02:47:00.000000,207.0,"complete,shipped",207.0,3,MATCHED,NORMAL
-5110,31039,2026-05-07 09:37:00.000000,2026-05-09 07:37:00.000000,252.0,complete,252.0,3,MATCHED,NORMAL
-5121,69164,2026-05-08 17:55:00.000000,2026-05-10 13:55:00.000000,186.0,"complete,returned",186.0,2,MATCHED,NORMAL
-5134,26936,2026-05-09 11:01:00.000000,2026-05-11 00:01:00.000000,177.0,"complete,returned",177.0,3,MATCHED,NORMAL
-5156,22371,2026-05-10 09:45:00.000000,2026-05-13 21:00:00.000000,201.0,complete,201.0,3,MATCHED,NORMAL
-5184,68472,2026-05-12 14:47:00.000000,2026-05-15 20:00:00.000000,105.0,complete,105.0,2,MATCHED,NORMAL
-5198,70093,2026-05-13 12:21:00.000000,2026-05-17 17:00:00.000000,228.0,complete,228.0,2,MATCHED,NORMAL
-5200,12222,2026-05-13 10:58:00.000000,2026-05-15 01:58:00.000000,276.0,"complete,shipped",276.0,2,MATCHED,NORMAL
-5203,99942,2026-05-13 10:39:00.000000,2026-05-16 17:00:00.000000,161.0,complete,161.0,1,MATCHED,NORMAL
-5215,51578,2026-05-14 10:06:00.000000,2026-05-16 09:06:00.000000,312.0,complete,312.0,2,MATCHED,NORMAL
-5217,77787,2026-05-14 16:52:00.000000,2026-05-16 07:52:00.000000,160.0,complete,160.0,1,MATCHED,NORMAL
-5219,89295,2026-05-14 10:34:00.000000,2026-05-16 06:34:00.000000,212.0,"complete,returned",212.0,2,MATCHED,NORMAL
-5233,16677,2026-05-15 10:30:00.000000,2026-05-16 15:30:00.000000,234.0,complete,234.0,3,MATCHED,NORMAL
-5243,81755,2026-05-16 11:31:00.000000,2026-05-17 14:31:00.000000,370.0,complete,370.0,3,MATCHED,NORMAL
-5244,7076,2026-05-16 16:19:00.000000,2026-05-20 05:00:00.000000,316.0,complete,316.0,2,MATCHED,NORMAL
-5245,97526,2026-05-16 16:15:00.000000,2026-05-17 19:15:00.000000,471.0,complete,471.0,3,MATCHED,NORMAL
-5255,37575,2026-05-17 16:07:00.000000,2026-05-18 16:07:00.000000,206.0,"complete,returned",206.0,3,MATCHED,NORMAL
-5282,907,2026-05-19 17:24:00.000000,2026-05-21 08:24:00.000000,125.0,complete,125.0,1,MATCHED,NORMAL
-5283,4941,2026-05-19 11:06:00.000000,2026-05-21 09:06:00.000000,98.0,complete,98.0,2,MATCHED,NORMAL
-5284,8734,2026-05-19 10:43:00.000000,2026-05-22 20:00:00.000000,242.0,complete,242.0,2,MATCHED,NORMAL
-5293,42654,2026-05-19 09:32:00.000000,2026-05-24 02:00:00.000000,237.0,complete,237.0,2,MATCHED,NORMAL
-5321,43905,2026-05-21 13:00:00.000000,2026-05-22 14:00:00.000000,168.0,complete,168.0,2,MATCHED,NORMAL
-5358,13811,2026-05-24 13:52:00.000000,2026-05-26 05:52:00.000000,239.0,complete,239.0,3,MATCHED,NORMAL
-5373,79509,2026-05-25 12:34:00.000000,2026-05-26 13:34:00.000000,157.0,complete,157.0,1,MATCHED,NORMAL
-5395,74508,2026-05-26 14:08:00.000000,2026-05-30 01:00:00.000000,164.0,complete,164.0,1,MATCHED,NORMAL
-5397,82381,2026-05-26 10:16:00.000000,2026-05-28 10:16:00.000000,32.0,complete,32.0,1,MATCHED,NORMAL
-5400,86456,2026-05-26 14:23:00.000000,2026-05-28 12:23:00.000000,88.0,complete,88.0,1,MATCHED,NORMAL
-5405,2946,2026-05-27 13:26:00.000000,2026-05-29 01:26:00.000000,339.0,"complete,returned",339.0,3,MATCHED,NORMAL
-5410,37716,2026-05-27 13:17:00.000000,2026-05-29 02:17:00.000000,177.0,returned,177.0,1,MATCHED,NORMAL
-5418,35523,2026-05-28 15:28:00.000000,2026-05-31 12:00:00.000000,303.0,complete,303.0,3,MATCHED,NORMAL
-5423,34898,2026-05-28 15:06:00.000000,2026-05-30 13:06:00.000000,172.0,complete,172.0,2,MATCHED,NORMAL
-5429,17080,2026-05-28 09:00:00.000000,2026-05-29 09:00:00.000000,364.0,complete,364.0,2,MATCHED,NORMAL
-5439,14067,2026-05-29 18:00:00.000000,2026-05-31 01:00:00.000000,29.0,complete,29.0,1,MATCHED,NORMAL
-5448,26057,2026-05-30 09:26:00.000000,2026-06-02 14:00:00.000000,262.0,complete,262.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-5474,16551,2026-05-31 14:10:00.000000,2026-06-04 03:00:00.000000,543.0,complete,543.0,3,MATCHED,POTENTIAL CUT-OFF RISK
-5486,1989,2026-06-01 15:22:00.000000,2026-06-03 07:22:00.000000,77.0,complete,77.0,1,MATCHED,NORMAL
-5531,62975,2026-06-04 11:57:00.000000,2026-06-05 18:57:00.000000,206.0,"complete,shipped",206.0,3,MATCHED,NORMAL
-5542,23475,2026-06-05 14:41:00.000000,2026-06-08 19:00:00.000000,344.0,complete,344.0,3,MATCHED,NORMAL
-5586,95006,2026-06-08 16:33:00.000000,2026-06-10 09:33:00.000000,300.0,"complete,returned",300.0,2,MATCHED,NORMAL
-5612,65052,2026-06-10 13:51:00.000000,2026-06-13 11:00:00.000000,194.0,complete,194.0,1,MATCHED,NORMAL
-5626,4472,2026-06-11 14:37:00.000000,2026-06-14 11:00:00.000000,268.0,complete,268.0,3,MATCHED,NORMAL
-5661,30013,2026-06-13 17:34:00.000000,2026-06-14 18:34:00.000000,186.0,complete,186.0,1,MATCHED,NORMAL
-5668,15161,2026-06-13 14:42:00.000000,2026-06-15 12:42:00.000000,209.0,complete,209.0,2,MATCHED,NORMAL
-5671,35287,2026-06-14 15:20:00.000000,2026-06-16 05:20:00.000000,371.0,"complete,returned",371.0,3,MATCHED,NORMAL
-5674,4986,2026-06-14 14:33:00.000000,2026-06-16 12:33:00.000000,365.0,complete,365.0,3,MATCHED,NORMAL
-5693,58050,2026-06-15 09:44:00.000000,2026-06-17 07:44:00.000000,217.0,"complete,returned",217.0,2,MATCHED,NORMAL
-5710,24258,2026-06-16 09:44:00.000000,2026-06-18 06:44:00.000000,149.0,complete,149.0,2,MATCHED,NORMAL
-5718,81302,2026-06-17 13:58:00.000000,2026-06-18 23:58:00.000000,199.0,"complete,shipped",199.0,2,MATCHED,NORMAL
-5748,29033,2026-06-19 15:03:00.000000,2026-06-21 07:03:00.000000,325.0,complete,325.0,2,MATCHED,NORMAL
-5749,82780,2026-06-19 15:27:00.000000,2026-06-21 12:27:00.000000,477.0,"complete,returned",477.0,3,MATCHED,NORMAL
-5760,26310,2026-06-19 13:45:00.000000,2026-06-21 13:45:00.000000,342.0,complete,342.0,2,MATCHED,NORMAL
-5780,24908,2026-06-21 12:50:00.000000,2026-06-23 00:50:00.000000,214.0,complete,214.0,2,MATCHED,NORMAL
-5784,17332,2026-06-21 15:43:00.000000,2026-06-23 05:43:00.000000,334.0,"complete,shipped",334.0,3,MATCHED,NORMAL
-5794,83065,2026-06-22 14:10:00.000000,2026-06-23 18:10:00.000000,271.0,"complete,returned",271.0,2,MATCHED,NORMAL
-5807,89229,2026-06-23 10:38:00.000000,2026-06-24 21:38:00.000000,76.0,complete,76.0,1,MATCHED,NORMAL
-5831,83563,2026-06-24 11:38:00.000000,2026-06-25 13:38:00.000000,49.0,returned,49.0,2,MATCHED,NORMAL
-5889,12384,2026-06-28 11:50:00.000000,2026-06-29 13:50:00.000000,229.0,complete,229.0,3,MATCHED,NORMAL
-5908,36974,2026-06-29 15:07:00.000000,2026-07-02 16:00:00.000000,91.0,complete,91.0,1,MATCHED,POTENTIAL CUT-OFF RISK
-5919,89173,2026-06-30 09:19:00.000000,2026-07-01 16:19:00.000000,227.0,complete,227.0,2,MATCHED,POTENTIAL CUT-OFF RISK
-5928,2761,2026-07-01 15:55:00.000000,2026-07-03 00:55:00.000000,281.0,"complete,returned",281.0,2,MATCHED,NORMAL
-5935,12148,2026-07-01 01:01:00.000000,2026-07-02 03:01:00.000000,107.0,"complete,returned",107.0,2,MATCHED,NORMAL
-5943,74006,2026-07-02 15:50:00.000000,2026-07-04 05:50:00.000000,199.0,"complete,shipped",199.0,3,MATCHED,NORMAL
-5954,63718,2026-07-02 10:45:00.000000,2026-07-04 05:45:00.000000,89.0,complete,89.0,1,MATCHED,NORMAL
-5988,30265,2026-07-05 07:36:00.000000,2026-07-06 14:36:00.000000,155.0,returned,155.0,3,MATCHED,NORMAL
-5992,95299,2026-07-05 05:58:00.000000,2026-07-06 05:58:00.000000,197.0,"complete,returned",197.0,3,MATCHED,NORMAL
-6009,96667,2026-07-06 05:01:00.000000,2026-07-08 01:01:00.000000,317.0,complete,317.0,3,MATCHED,NORMAL
103368,82688,2026-06-20 12:21:04.828126,2026-06-22 05:17:04.828126,155.95,complete,155.95,4,MATCHED,NORMAL
78198,62675,2020-11-10 05:57:35.000000,,3.0,processing,0.0,1,MATCHED,SHIPPING_PENDING
119765,95535,2025-08-30 00:09:27.000000,2025-08-30 13:25:27.000000,39.0,returned,39.0,3,MATCHED,NORMAL
122064,97411,2025-12-17 11:16:21.000000,,128.24,processing,0.0,3,MATCHED,SHIPPING_PENDING
8900,7111,2023-08-03 07:39:48.000000,2023-08-05 01:05:48.000000,3.8,shipped,3.8,1,MATCHED,NORMAL
51770,41517,2025-07-31 22:44:03.000000,,428.49,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
65457,52463,2024-08-26 02:34:46.000000,2024-08-27 23:39:46.000000,211.42,shipped,211.42,4,MATCHED,NORMAL
74270,59608,2023-01-05 00:04:23.000000,2023-01-05 11:03:23.000000,132.32,shipped,132.32,4,MATCHED,NORMAL
33073,26627,2025-12-01 18:26:06.000000,,66.28,processing,0.0,2,MATCHED,SHIPPING_PENDING
85430,68372,2021-10-31 06:22:47.000000,,119.53,cancelled,0.0,4,MATCHED,SHIPPING_PENDING
41889,33655,2026-06-18 12:24:39.000000,2026-06-20 22:29:39.000000,142.45,shipped,142.45,2,MATCHED,NORMAL
434,350,2025-08-04 04:54:37.000000,2025-08-05 18:09:37.000000,79.98,shipped,79.98,3,MATCHED,NORMAL
97307,77855,2026-02-27 01:43:59.000000,,31.01,cancelled,0.0,3,MATCHED,SHIPPING_PENDING
55327,44369,2023-12-08 08:33:30.000000,2023-12-11 00:05:30.000000,7.5,complete,7.5,1,MATCHED,NORMAL
264,220,2024-05-15 05:28:38.000000,,17.49,processing,0.0,2,MATCHED,SHIPPING_PENDING
122617,97862,2026-04-28 04:06:57.000000,2026-04-28 12:33:57.000000,31.5,shipped,31.5,2,MATCHED,NORMAL
92689,74190,2023-05-30 17:26:39.000000,2023-06-02 07:57:39.000000,7.99,returned,7.99,1,MATCHED,POTENTIAL CUT-OFF RISK
26975,21713,2026-05-07 23:24:53.000000,2026-05-10 08:53:53.000000,402.99,shipped,402.99,2,MATCHED,NORMAL
88283,70656,2024-03-25 02:01:56.000000,2024-03-26 12:34:56.000000,116.48,shipped,116.48,3,MATCHED,NORMAL
99801,79855,2026-01-12 04:17:21.000000,2026-01-14 13:01:21.000000,770.98,complete,770.98,4,MATCHED,NORMAL
107466,85904,2022-09-20 12:35:14.000000,2022-09-21 17:20:14.000000,135.49,returned,135.49,3,MATCHED,NORMAL
1871,1498,2025-08-14 06:45:26.000000,2025-08-17 02:40:26.000000,8.79,shipped,8.79,1,MATCHED,NORMAL
22671,18213,2026-05-15 16:35:44.000000,2026-05-17 04:28:44.000000,38.51,complete,38.51,3,MATCHED,NORMAL
18571,14942,2025-02-05 00:31:15.000000,2025-02-06 07:36:15.000000,46.0,shipped,46.0,2,MATCHED,NORMAL
51575,41338,2024-12-23 02:51:21.000000,2024-12-25 09:13:21.000000,150.07,shipped,150.07,4,MATCHED,NORMAL
4441,3602,2024-07-15 12:06:05.000000,2024-07-16 16:16:05.000000,107.14,complete,107.14,2,MATCHED,NORMAL
123537,98606,2026-02-20 22:25:20.000000,2026-02-22 07:01:20.000000,110.5,complete,110.5,4,MATCHED,NORMAL
48751,39092,2025-11-14 10:43:15.000000,,98.99,processing,0.0,2,MATCHED,SHIPPING_PENDING
107644,86035,2026-04-25 23:59:44.000000,2026-04-26 23:38:44.000000,9.99,returned,9.99,1,MATCHED,NORMAL
113025,90230,2024-10-21 14:26:53.000000,2024-10-22 13:33:53.000000,68.49,returned,68.49,3,MATCHED,NORMAL
47469,38054,2026-01-20 14:25:36.000000,2026-01-21 19:42:36.000000,39.49,shipped,39.49,2,MATCHED,NORMAL
87280,69803,2026-03-24 06:22:59.000000,2026-03-26 04:05:59.000000,9.99,shipped,9.99,1,MATCHED,NORMAL
63337,50754,2023-07-29 23:25:24.000000,2023-08-01 19:40:24.000000,10.0,complete,10.0,1,MATCHED,POTENTIAL CUT-OFF RISK
28347,22811,2026-02-07 22:17:25.000000,2026-02-10 21:33:25.000000,150.53,returned,150.53,4,MATCHED,NORMAL
17929,14426,2025-05-06 19:19:22.000000,2025-05-09 00:08:22.000000,100.0,shipped,100.0,2,MATCHED,NORMAL
44304,35563,2025-01-26 10:31:46.000000,2025-01-28 12:20:46.000000,10.49,complete,10.49,1,MATCHED,NORMAL
70248,56358,2023-06-01 15:21:40.000000,2023-06-02 10:44:40.000000,10.5,complete,10.5,1,MATCHED,NORMAL
114755,91628,2026-02-01 21:32:02.000000,2026-02-02 01:20:02.000000,75.45,shipped,75.45,2,MATCHED,NORMAL
